SISRecID,count,name_com,name_sci,status
103766866,0,Short-tailed Akalat,Sheppardia poensis,LC
22735400,0,Annam Barbet,Psilopogon annamensis,LC
22684156,0,Red-breasted Coua,Coua serriana,LC
103710131,0,Bougainville Fantail,Rhipidura drownei,LC
103827052,0,Ruby-throated Bulbul,Rubigula dispar,VU
22682824,0,Javan Trogon,Apalharpactes reinwardtii,VU
22706906,0,Mussau Fantail,Rhipidura matthiae,NT
61816442,0,Tucuman Pygmy-owl,Glaucidium tucumanum,LC
22733832,0,Amazonian Tyrannulet,Inezia subflava,LC
105294259,0,Speckle-breasted Wren,Pheugopedius paucimaculatus,LC
103775167,0,Palawan Fairy-bluebird,Irena tweeddalii,NT
22706809,0,Brown-capped Fantail,Rhipidura diluta,LC
22728238,0,Long-billed Partridge,Rhizothera longirostris,NT
22686581,0,Atiu Swiftlet,Aerodramus sawtelli,VU
22678354,0,Band-tailed Guan,Penelope argyrotis,LC
22701524,0,Unicolored Antwren,Myrmotherula unicolor,NT
22707816,0,Black-and-white Shrike-flycatcher,Bias musicus,LC
22722130,0,White-rumped Tanager,Cypsnagra hirundinacea,LC
22714454,0,Dja River Swamp-warbler,Bradypterus grandis,NT
22690152,0,Comoro Olive-pigeon,Columba pollenii,NT
22681655,0,Golden-naped Barbet,Psilopogon pulcherrimus,LC
22683196,0,Spangled Kookaburra,Dacelo tyro,LC
103871177,0,Grey-hooded Capuchin Babbler,Phyllanthus atripennis,VU
22684675,0,Striated Lorikeet,Charmosyna multistriata,NT
22724887,0,Black-headed Brush-finch,Arremon atricapillus,LC
22723898,0,Masked Saltator,Saltator cinctus,LC
155219571,0,Cream-eyed Bulbul,Pycnonotus pseudosimplex,LC
22707240,0,Black-winged Monarch,Monarcha frater,LC
22722111,0,Capped Conebill,Conirostrum albifrons,LC
22724090,0,Jamaican Oriole,Icterus leucopteryx,LC
22710647,0,Copper-tailed Starling,Hylopsar cupreocauda,NT
22699331,0,Torrent Tyrannulet,Serpophaga cinerea,LC
22705553,0,Bower's Shrike-thrush,Colluricincla boweri,LC
22699776,0,Pileated Flycatcher,Xenotriccus mexicanus,LC
22699035,0,Black-headed Tody-flycatcher,Todirostrum nigriceps,LC
22706486,0,Moluccan Cuckooshrike,Coracina atriceps,LC
22713904,0,Mount Cameroon Speirops,Zosterops melanocephalus,VU
22724274,0,Forbes's Blackbird,Anumara forbesi,VU
102998975,0,Morotai Pitta,Pitta morotaiensis,NT
22711084,0,Socorro Mockingbird,Mimus graysoni,CR
22680883,0,Fine-spotted Woodpecker,Campethera punctuligera,LC
22721864,0,Green-tailed Warbler,Microligea palustris,LC
22695318,0,Philippine Serpent-eagle,Spilornis holospilus,LC
22696103,0,Ayres's Hawk-eagle,Hieraaetus ayresii,LC
22681984,0,Blue-banded Toucanet,Aulacorhynchus coeruleicinctis,LC
61634657,0,Whooping Motmot,Momotus subrufescens,LC
22704436,0,Yellow-throated Miner,Manorina flavigula,LC
103672742,0,Rufous-fronted Thornbird,Phacellodomus rufifrons,LC
22717572,0,Black-sided Flowerpecker,Dicaeum monticolum,LC
22714332,0,Mountain Black-eye,Zosterops emiliae,LC
103709726,0,White-throated Fantail,Rhipidura albicollis,LC
22700859,0,Rufous Piha,Lipaugus unirufus,LC
22718991,0,Nelicourvi Weaver,Ploceus nelicourvi,LC
22727864,0,Nilgiri Imperial-pigeon,Ducula cuprea,LC
22714353,0,Grey-bellied Tesia,Tesia cyaniventer,LC
22724049,0,Northern Mountain Cacique,Cacicus leucoramphus,LC
22683291,0,Rufous-lored Kingfisher,Todiramphus winchelli,VU
22727834,0,Buff-eared Brown-dove,Phapitreron nigrorum,LC
103887388,0,Ethiopian Thrush,Psophocichla simensis,LC
22689786,0,Cuban Nightjar,Antrostomus cubanensis,LC
22710836,0,Rodrigues Starling,Necropsar rodericanus,EX
22722136,0,Cone-billed Tanager,Conothraupis mesoleuca,EN
61172969,0,Golden-bellied Starfrontlet,Coeligena bonapartei,LC
103657707,0,Northern Rufous-winged Antwren,Herpsilochmus scapularis,LC
22686354,0,Scaly-naped Amazon,Amazona mercenarius,LC
22681562,0,Buff-necked Woodpecker,Meiglyptes tukki,NT
22708869,0,Plumbeous-backed Thrush,Turdus reevei,LC
22704221,0,New Ireland Friarbird,Philemon eichhorni,LC
22726177,0,Wagler's Toucanet,Aulacorhynchus wagleri,LC
22715659,0,Plain Laughingthrush,Pterorhinus davidi,LC
22709900,0,Miombo Scrub-robin,Tychaedon barbata,LC
22714267,0,Yap Olive White-eye,Zosterops oleagineus,NT
22724893,0,Sierra Nevada Brush-finch,Arremon basilicus,NT
22689610,0,Short-tailed Frogmouth,Batrachostomus poliolophus,NT
103837801,0,Brown Bullfinch,Pyrrhula nipalensis,LC
22707760,0,Grey-crested Helmetshrike,Prionops poliolophus,NT
22717407,0,Short-tailed Lark,Spizocorys fremantlii,LC
22711225,0,Blue Nuthatch,Sitta azurea,LC
22713268,0,Red-faced Cisticola,Cisticola erythrops,LC
22707028,0,White-tailed Blue-flycatcher,Elminia albicauda,LC
22710689,0,Greater Blue-eared Starling,Lamprotornis chalybaeus,LC
22714341,0,Giant White-eye,Megazosterops palauensis,NT
22722875,0,Rufous-throated Tanager,Tangara rufigula,LC
45433492,0,African Green-pigeon,Treron calvus,LC
200290653,0,Collared Owlet,Glaucidium brodiei,LC
22707897,0,Pygmy Batis,Batis perkeo,LC
103799599,0,Southern Riverbank Warbler,Myiothlypis rivularis,LC
22702046,0,Rock Earthcreeper,Ochetorhynchus andaecola,LC
22711493,0,Clarion Wren,Troglodytes tanneri,VU
22735835,0,Rufous-vented Grass-babbler,Laticilla burnesii,NT
22689809,0,Puerto Rican Nightjar,Antrostomus noctitherus,EN
22717076,0,Collared Lark,Mirafra collaris,LC
22697888,0,Kerguelen Petrel,Aphrodroma brevirostris,LC
154625310,0,Timor Cuckoo-dove,Macropygia magna,LC
103886977,0,Cozumel Wren,Troglodytes beani,LC
22683866,0,Black Cuckoo,Cuculus clamosus,LC
22718371,0,Cape Wagtail,Motacilla capensis,LC
22720546,0,Blanford's Rosefinch,Agraphospiza rubescens,LC
103842855,0,Banggai Golden Bulbul,Hypsipetes harterti,LC
103693705,0,Rio de Janeiro Greenlet,Hylophilus thoracicus,LC
22735037,0,Black-throated Shrikebill,Clytorhynchus nigrogularis,NT
22680967,0,Melancholy Woodpecker,Dendropicos lugubris,LC
22679708,0,Singing Quail,Dactylortyx thoracicus,LC
22709548,0,Palawan Blue-flycatcher,Cyornis lemprieri,NT
103776050,0,Flame-crowned Flowerpecker,Dicaeum kampalili,LC
22709331,0,Mugimaki Flycatcher,Ficedula mugimaki,LC
22687345,0,Coppery Emerald,Chlorostilbon russatus,LC
22687010,0,Minute Hermit,Phaethornis idaliae,LC
22718290,0,Yellow-spotted Bush-sparrow,Gymnoris pyrgita,LC
22688274,0,Santa Marta Woodstar,Chaetocercus astreans,LC
22725623,0,Chattering Yellowbill,Ceuthmochares aereus,LC
22721888,0,Red Warbler,Cardellina rubra,LC
22694005,0,Spot-breasted Lapwing,Vanellus melanocephalus,LC
22686656,0,Black Spinetail,Telacanthura melanopygia,LC
103702795,0,Black-browed Triller,Lalage atrovirens,LC
22716491,0,White-headed Babbler,Turdoides leucocephala,LC
22717546,0,Red-capped Flowerpecker,Dicaeum geelvinkianum,LC
22722730,0,Green-throated Euphonia,Euphonia chalybea,NT
22734273,0,Hartert's Leaf-warbler,Phylloscopus goodsoni,LC
22714475,0,Bamboo Warbler,Locustella alfredi,LC
22679978,0,Kelp Goose,Chloephaga hybrida,LC
22720154,0,Reichenow's Seedeater,Crithagra reichenowi,LC
22705510,0,Tongan Whistler,Pachycephala jacquinoti,NT
22719461,0,Mali Firefinch,Lagonosticta virata,LC
103818240,0,Black-browed Mountain Greenbul,Arizelocichla fusciceps,LC
22708621,0,White-eared Solitaire,Entomodestes leucotis,LC
22715290,0,Ashy-throated Warbler,Phylloscopus maculipennis,LC
62290488,0,Banggai Scops-owl,Otus mendeni,VU
22735703,0,Australian Little Bittern,Ixobrychus dubius,LC
22715845,0,Temminck's Babbler,Pellorneum pyrrogenys,LC
22700900,0,White-winged Cotinga,Xipholena atropurpurea,VU
22701302,0,Blackish-grey Antshrike,Thamnophilus nigrocinereus,NT
22728658,0,Mauritius Shelduck,Alopochen mauritiana,EX
200032742,0,Malaysian Crested Argus,Rheinardia nigrescens,NT
22696592,0,New Zealand Grebe,Poliocephalus rufopectus,NT
22713198,0,Streaked Bulbul,Ixos malaccensis,NT
22713684,0,Red-winged Grey Warbler,Drymocichla incana,LC
103681580,0,Amazonian Grey Elaenia,Myiopagis cinerea,LC
22717112,0,Pink-breasted Lark,Calendulauda poecilosterna,LC
22679278,0,Bulwer's Pheasant,Lophura bulweri,VU
22699743,0,Swallow Flycatcher,Hirundinea bellicosa,LC
22684192,0,Buff-headed Coucal,Centropus milo,LC
22701568,0,Todd's Antwren,Herpsilochmus stictocephalus,LC
22704100,0,Tawny-breasted Honeyeater,Xanthotis flaviventer,LC
103761856,0,Reichard's Seedeater,Crithagra reichardi,LC
22690584,0,Mackinlay's Cuckoo-dove,Macropygia mackinlayi,LC
45419833,0,Painted Tiger-parrot,Psittacella picta,LC
22718090,0,Black-throated Sunbird,Aethopyga saturata,LC
22702003,0,Rufous-banded Miner,Geositta rufipennis,LC
22709117,0,Streaky-breasted Jungle-flycatcher,Eumyias additus,NT
22719411,0,Red-throated Twinspot,Hypargos niveoguttatus,LC
22726376,0,Fulvous-breasted Woodpecker,Dendrocopos macei,LC
22723282,0,Chestnut-breasted Mountain-finch,Poospizopsis caesar,LC
22706596,0,Black-bibbed Cicadabird,Edolisoma mindanense,VU
22704546,0,Atherton Scrubwren,Sericornis keri,LC
155158005,0,Mountain White-eye,Zosterops japonicus,LC
22709667,0,Iringa Akalat,Sheppardia lowei,VU
103680660,0,Western Ornate Flycatcher,Myiotriccus ornatus,LC
61214753,0,Eastern Thicket Tinamou,Crypturellus cinnamomeus,LC
22691554,0,Dwarf Fruit-dove,Ptilinopus nainus,LC
103849231,0,Flame-faced Tanager,Tangara parzudakii,LC
22715281,0,Yellow-streaked Warbler,Phylloscopus armandii,LC
22702192,0,Andean Tit-spinetail,Leptasthenura andicola,LC
22735392,0,Forest Buzzard,Buteo trizonatus,NT
22705966,0,Bougainville Crow,Corvus meeki,LC
22701571,0,Spot-backed Antwren,Herpsilochmus dorsimaculatus,LC
61200304,0,Cinnamon-sided Hummingbird,Amazilia wagneri,LC
22691480,0,Atoll Fruit-dove,Ptilinopus coralensis,NT
22713825,0,Brown-headed Apalis,Apalis alticola,LC
22723636,0,Cinnamon-bellied Flowerpiercer,Diglossa baritula,LC
22723110,0,Band-tailed Sierra-finch,Corydospiza alaudina,LC
22680095,0,African Pygmy-goose,Nettapus auritus,LC
22714185,0,Gizo White-eye,Zosterops luteirostris,EN
22717549,0,Louisiade Flowerpecker,Dicaeum nitidum,LC
22704242,0,Mayr's Honeyeater,Ptiloprora mayri,LC
103702544,0,New Georgia Cicadabird,Edolisoma pygmaeum,NT
103811224,0,Red-headed Fody,Foudia eminentissima,LC
22732090,0,Changeable Hawk-eagle,Nisaetus cirrhatus,LC
22691860,0,Pale Mountain-pigeon,Gymnophaps solomonensis,LC
103811914,0,Katanga Masked Weaver,Ploceus katangae,LC
22716355,0,White-throated Babbler,Argya gularis,LC
22711509,0,Tepui Wren,Troglodytes rufulus,LC
22723966,0,Blue Finch,Porphyrospiza caerulescens,NT
22704886,0,White-winged Robin,Peneothello sigillata,LC
22683357,0,Red-backed Kingfisher,Todiramphus pyrrhopygius,LC
103736933,0,Lemon-bellied Flyrobin,Microeca flavigaster,LC
103772527,0,Bermuda Towhee,Pipilo naufragus,EX
22692311,0,Andaman Crake,Rallina canningi,LC
103735468,0,Torrent Flyrobin,Monachella muelleriana,LC
22704487,0,Gibberbird,Ashbyia lovensis,LC
103883277,0,Northern Wren,Troglodytes troglodytes,LC
22681052,0,Sulu Pygmy Woodpecker,Picoides ramsayi,VU
22680706,0,Lafresnaye's Piculet,Picumnus lafresnayi,LC
22711902,0,Grey Tit,Melaniparus afer,LC
22690328,0,Ruddy Pigeon,Patagioenas subvinacea,LC
22734658,0,Stiles's Tapaculo,Scytalopus stilesi,LC
103715802,0,Southern Rufous Paradise-flycatcher,Terpsiphone cinnamomea,LC
22707722,0,Lagden's Bush-shrike,Malaconotus lagdeni,NT
103772009,0,Mozambique Forest-warbler,Artisornis sousae,EN
62181349,0,Black-legged Parrot,Pionites xanthomerius,LC
103670750,0,White-throated Xenops,Xenops minutus,LC
103867190,0,Northern Hylocitrea,Hylocitrea bonensis,LC
103871272,0,Black-crowned Capuchin Babbler,Phyllanthus rubiginosus,NT
22710587,0,Narrow-tailed Starling,Poeoptera lugubris,LC
45428646,0,Blue-winged Parrotlet,Forpus xanthopterygius,LC
103661252,0,Rufous-breasted Leaftosser,Sclerurus scansor,LC
22705053,0,Grey-backed Fiscal,Lanius excubitoroides,LC
22733311,0,Tumbes Swallow,Tachycineta stolzmanni,LC
22722678,0,Yellow-scarfed Tanager,Iridosornis reinhardti,LC
22694148,0,Grey Pratincole,Glareola cinerea,LC
22705225,0,Blue Mountain Vireo,Vireo osburni,NT
22732582,0,Papuan Logrunner,Orthonyx novaeguineae,LC
22719904,0,Buff-bellied Mannikin,Lonchura melaena,LC
22721755,0,Whistling Warbler,Catharopeza bishopi,EN
22730531,0,Dune Lark,Calendulauda erythrochlamys,LC
22736278,0,Grey-breasted Warbling-finch,Microspingus cabanisi,LC
103693387,0,Selayar Whistler,Pachycephala teysmanni,LC
22718401,0,Golden Pipit,Tmetothylacus tenellus,LC
22680996,0,Yellow-crested Woodpecker,Dendropicos xantholophus,LC
22733599,0,Chestnut-throated Seedeater,Sporophila telasco,LC
22702393,0,Hoary-throated Spinetail,Synallaxis kollari,CR
22702789,0,Montane Foliage-gleaner,Anabacerthia striaticollis,LC
22699433,0,Dinelli's Doradito,Pseudocolopteryx dinelliana,NT
60946163,0,Andean Hillstar,Oreotrochilus estella,LC
22723193,0,Rufous-backed Inca-finch,Incaspiza personata,LC
103682812,0,Brown-backed Chat-tyrant,Ochthoeca fumicolor,LC
22715310,0,Yellow-browed Warbler,Phylloscopus inornatus,LC
22687837,0,Buff-winged Starfrontlet,Coeligena lutetiae,LC
22699767,0,Tawny-chested Flycatcher,Aphanotriccus capitalis,VU
45419842,0,Snow Mountain Tiger-parrot,Psittacella lorentzi,LC
155646620,0,White's Thrush,Zoothera aurea,LC
22712496,0,Nepal House Martin,Delichon nipalense,LC
22736010,0,White Nile Sparrow,Passer shelleyi,LC
61173059,0,Golden Starfrontlet,Coeligena eos,LC
22691539,0,Carunculated Fruit-dove,Ptilinopus granulifrons,VU
103804351,0,Javan Sunbird,Aethopyga mystacalis,LC
22710409,0,Southern Anteater-chat,Myrmecocichla formicivora,LC
22735541,0,Zanzibar Boubou,Laniarius sublacteus,LC
22699671,0,Orange-crested Flycatcher,Myiophobus phoenicomitra,LC
22695313,0,Sulawesi Serpent-eagle,Spilornis rufipectus,LC
103702529,0,Solomon Cicadabird,Edolisoma holopolium,NT
22690201,0,Andaman Woodpigeon,Columba palumboides,NT
22727144,0,Dark-bodied Woodpecker,Picoides funebris,LC
22684399,0,Jamaican Lizard-cuckoo,Coccyzus vetula,LC
103773990,0,Miombo Wren-warbler,Calamonastes undosus,LC
103872810,0,Mount Victoria Babax,Pterorhinus woodi,LC
22702369,0,Black-throated Spinetail,Synallaxis castanea,LC
22728271,0,Samoan Fruit-dove,Ptilinopus fasciatus,LC
22690589,0,Great Cuckoo-dove,Reinwardtoena reinwardti,LC
45359950,0,Sira Barbet,Capito fitzpatricki,NT
22705414,0,Goldenface,Pachycare flavogriseum,LC
22726122,0,Yellow-eared Barbet,Psilopogon australis,LC
22713847,0,Grey-capped Warbler,Eminia lepida,LC
22713508,0,Madagascar Cisticola,Cisticola cherina,LC
22701312,0,Uniform Antshrike,Thamnophilus unicolor,LC
22703221,0,Cryptic Antthrush,Chamaeza meruloides,LC
22692624,0,Isabelline Bush-hen,Amaurornis isabellina,LC
103681584,0,Choco Grey Elaenia,Myiopagis parambae,LC
22690695,0,White-quilled Rock-pigeon,Petrophassa albipennis,LC
22734661,0,Magdalena Tapaculo,Scytalopus rodriguezi,EN
22713436,0,Aberdare Cisticola,Cisticola aberdare,VU
181772488,0,Purple-chinned Starling,Aplonis circumscripta,NT
22691086,0,Choiseul Pigeon,Microgoura meeki,EX
22698092,0,Black-capped Petrel,Pterodroma hasitata,EN
103702585,0,Moluccan Cicadabird,Edolisoma grayi,LC
22703712,0,Wallace's Fairy-wren,Sipodotus wallacii,LC
22730396,0,White-backed Fire-eye,Pyriglena leuconota,LC
22699346,0,Slender-billed Tyrannulet,Inezia tenuirostris,LC
22715798,0,Ferruginous Babbler,Pellorneum bicolor,LC
22687506,0,Green-and-white Hummingbird,Amazilia viridicauda,LC
22693124,0,Andean Snipe,Gallinago jamesoni,LC
103709025,0,Northern Fantail,Rhipidura isura,LC
22726655,0,San Cristobal Dwarf-kingfisher,Ceyx gentianus,LC
22709214,0,Sumba Brown Flycatcher,Muscicapa segregata,NT
22705216,0,Jamaican Vireo,Vireo modestus,LC
22682212,0,Bluish-fronted Jacamar,Galbula cyanescens,LC
22680592,0,Sumba Buttonquail,Turnix everetti,VU
22735503,0,Indian Scimitar-babbler,Pomatorhinus horsfieldii,LC
22705366,0,Spotted Jewel-babbler,Ptilorrhoa leucosticta,LC
22702405,0,White-browed Spinetail,Hellmayrea gularis,LC
22687593,0,Copper-rumped Hummingbird,Amazilia tobaci,LC
22707747,0,Uluguru Bush-shrike,Malaconotus alius,EN
22732898,0,Sichuan Leaf-warbler,Phylloscopus forresti,LC
22719831,0,Streak-headed Mannikin,Lonchura tristissima,LC
22728544,0,Socotra Warbler,Incana incana,LC
22709743,0,White-browed Bush-robin,Tarsiger indicus,LC
22700069,0,Chocolate-vented Tyrant,Neoxolmis rufiventris,LC
22722624,0,Santa Marta Mountain-tanager,Anisognathus melanogenys,LC
22703830,0,New Ireland Myzomela,Myzomela pulchella,LC
103792796,0,Grey-chinned Sunbird,Anthreptes tephrolaemus,LC
22728299,0,Oahu Amakihi,Chlorodrepanis flava,VU
22709586,0,Sulawesi Blue-flycatcher,Cyornis omissus,LC
22688005,0,Fire-throated Metaltail,Metallura eupogon,LC
103792631,0,Grey-throated Sunbird,Anthreptes griseigularis,LC
22684417,0,Puerto Rican Lizard-cuckoo,Coccyzus vieilloti,LC
22690991,0,Mindanao Bleeding-heart,Gallicolumba crinigera,VU
105296047,0,Northern Citrine Warbler,Myiothlypis luteoviridis,LC
22723858,0,Black-throated Grosbeak,Saltator fuliginosus,LC
22701740,0,Band-tailed Antbird,Hypocnemoides maculicauda,LC
103866688,0,Flores Shortwing,Brachypteryx floris,LC
22717023,0,Kordofan Lark,Mirafra cordofanica,LC
22709791,0,Cape Robin-chat,Dessonornis caffer,LC
22713934,0,African Yellow White-eye,Zosterops senegalensis,LC
22728089,0,Geelvink Fruit-dove,Ptilinopus speciosus,LC
103872142,0,Black-throated Laughingthrush,Pterorhinus chinensis,LC
22693028,0,Lichtenstein's Sandgrouse,Pterocles lichtensteinii,LC
22731986,0,Galapagos Martin,Progne modesta,EN
45448758,0,Seram Mountain-pigeon,Gymnophaps stalkeri,LC
22702676,0,Spectacled Prickletail,Siptornis striaticollis,LC
22699779,0,Tufted Flycatcher,Mitrephanes phaeocercus,LC
22708772,0,Grey-winged Blackbird,Turdus boulboul,LC
22722239,0,Rufous-browed Hemispingus,Poospiza rufosuperciliaris,LC
22722611,0,Golden-backed Mountain-tanager,Cnemathraupis aureodorsalis,EN
22684360,0,Bay-breasted Cuckoo,Coccyzus rufigularis,EN
22703317,0,Red-and-white Antpitta,Grallaria erythroleuca,LC
22681956,0,Toucan Barbet,Semnornis ramphastinus,NT
22693032,0,Burchell's Sandgrouse,Pterocles burchelli,LC
45355839,0,Sulawesi Dwarf-kingfisher,Ceyx fallax,LC
22735674,0,White-browed Robin,Poecilodryas superciliosa,LC
22735092,0,White-throated Laughingthrush,Pterorhinus albogularis,LC
22691445,0,Silver-capped Fruit-dove,Ptilinopus richardsii,LC
22728673,0,Raiatea Parakeet,Cyanoramphus ulietanus,EX
103891241,0,Kilimanjaro White-eye,Zosterops eurycricotus,LC
22707330,0,White-collared Monarch,Symposiachrus vidua,LC
22722812,0,Azure-rumped Tanager,Tangara cabanisi,VU
22725723,0,Long-billed Hermit,Phaethornis longirostris,LC
22703895,0,Sooty Myzomela,Myzomela tristrami,LC
22722139,0,Red-billed Pied Tanager,Lamprospiza melanoleuca,LC
22683282,0,Blue-black Kingfisher,Todiramphus nigrocyaneus,NT
22727841,0,Short-billed Brown-dove,Phapitreron brevirostris,LC
22691524,0,White-headed Fruit-dove,Ptilinopus eugeniae,NT
22726649,0,Guadalcanal Dwarf-kingfisher,Ceyx nigromaxilla,LC
22684376,0,Black-bellied Cuckoo,Piaya melanogaster,LC
22713806,0,Chapin's Apalis,Apalis chapini,LC
22708735,0,Somali Thrush,Turdus ludoviciae,LC
22688163,0,Purple-throated Woodstar,Calliphlox mitchellii,LC
22722694,0,Jamaican Euphonia,Euphonia jamaica,LC
22684701,0,Fairy Lorikeet,Charmosyna pulchella,LC
22734216,0,Short-toed Snake-eagle,Circaetus gallicus,LC
22722102,0,White-browed Conebill,Conirostrum ferrugineiventre,LC
22725637,0,Whistling Yellowbill,Ceuthmochares australis,LC
22683037,0,Shining-blue Kingfisher,Alcedo quadribrachys,LC
22707532,0,Braun's Bush-shrike,Laniarius brauni,EN
103721987,0,Asian Azure-winged Magpie,Cyanopica cyanus,LC
45959186,0,Subantarctic Shearwater,Puffinus elegans,LC
103891001,0,Floodplain Thrush,Turdus debilis,LC
22726899,0,Sangihe Lilac Kingfisher,Cittura sanghirensis,NT
22704058,0,Mangrove Honeyeater,Gavicalis fasciogularis,LC
22714159,0,New Guinea White-eye,Zosterops novaeguineae,LC
22687749,0,Scissor-tailed Hummingbird,Hylonympha macrocerca,EN
22722921,0,Masked Tanager,Tangara nigrocincta,LC
22686982,0,Cinnamon-throated Hermit,Phaethornis nattereri,LC
22683542,0,Blue-capped Kingfisher,Actenoides hombroni,VU
22701960,0,Pale-faced Bare-eye,Phlegopsis borbae,LC
22682367,0,Monteiro's Hornbill,Tockus monteiri,LC
22707368,0,Biak Flycatcher,Myiagra atra,NT
22728167,0,Square-tailed Drongo-cuckoo,Surniculus lugubris,LC
22699401,0,Juan Fernandez Tit-tyrant,Anairetes fernandezianus,NT
22701040,0,Golden-crowned Manakin,Lepidothrix vilasboasi,LC
22691577,0,Golden Dove,Chrysoena luteovirens,LC
103735485,0,New Britain Flyrobin,Monachella coultasi,NT
22722105,0,Rufous-browed Conebill,Conirostrum rufum,LC
22725373,0,Creamy-breasted Fig-parrot,Cyclopsitta amabilis,LC
103672703,0,Pallid Tit-spinetail,Leptasthenura pallida,LC
22706993,0,Balicassiao,Dicrurus balicassius,LC
22704883,0,Black-throated Robin,Plesiodryas albonotata,LC
103656920,0,Black-and-red Broadbill,Cymbirhynchus macrorhynchos,LC
61815999,0,Ferruginous Pygmy-owl,Glaucidium brasilianum,LC
22724454,0,Cozumel Emerald,Chlorostilbon forficatus,LC
22702408,0,Red-faced Spinetail,Cranioleuca erythrops,LC
103693575,0,White-browed Shrike-babbler,Pteruthius aeralatus,LC
22695352,0,African Marsh-harrier,Circus ranivorus,LC
22713095,0,Western Nicator,Nicator chloris,LC
